,RSI
2021-06-30,53.7078
2021-06-29,53.6584
2021-06-28,53.4418
2021-06-25,53.6923
2021-06-24,53.5951
2021-06-23,53.3861
2021-06-22,53.1159
2021-06-21,52.9749
2021-06-18,52.8997
2021-06-17,52.1985
2021-06-16,52.2624
2021-06-15,52.3570
2021-06-14,52.0346
2021-06-11,51.7256
2021-06-10,51.5925
2021-06-09,50.9415
2021-06-08,50.9101
2021-06-07,50.7853
2021-06-04,50.7847
2021-06-03,50.9245
2021-06-02,50.9330
2021-06-01,51.3564
2021-05-28,51.4348
2021-05-27,51.4664
2021-05-26,51.4002
2021-05-25,51.3984
2021-05-24,51.2843
2021-05-21,51.2506
2021-05-20,50.9703
2021-05-19,50.5276
2021-05-18,50.6921
2021-05-17,50.8189
2021-05-14,50.8959
2021-05-13,51.1518
2021-05-12,51.2541
2021-05-11,50.6633
2021-05-10,51.5822
2021-05-07,51.9381
2021-05-06,51.4395
2021-05-05,51.8361
2021-05-04,51.7239
2021-05-03,52.4527
2021-04-30,52.2335
2021-04-29,52.9341
2021-04-28,54.2712
2021-04-27,54.2321
2021-04-26,54.1135
2021-04-23,54.0919
2021-04-22,53.9038
2021-04-21,53.8487
2021-04-20,53.9813
2021-04-19,54.1371
2021-04-16,54.3871
2021-04-15,54.1777
2021-04-14,54.1051
2021-04-13,53.7494
2021-04-12,53.4556
2021-04-09,53.1211
2021-04-08,53.1866
2021-04-07,52.9161
2021-04-06,52.9277
2021-04-05,52.9470
2021-04-01,52.8277
2021-03-31,52.3873
2021-03-30,51.9754
2021-03-29,52.2922
2021-03-26,51.7987
2021-03-25,51.6238
2021-03-24,52.0509
2021-03-23,52.0348
2021-03-22,51.7720
2021-03-19,51.6744
2021-03-18,52.0481
2021-03-17,52.4447
2021-03-16,52.8813
2021-03-15,52.4425
2021-03-12,52.4116
2021-03-11,52.5981
2021-03-10,52.6872
2021-03-09,52.1829
2021-03-08,52.5250
2021-03-05,52.7113
2021-03-04,53.2172
2021-03-03,54.3957
2021-03-02,54.9501
2021-03-01,54.5047
2021-02-26,54.1276
2021-02-25,54.7693
2021-02-24,54.6317
2021-02-23,54.4429
2021-02-22,55.4373
2021-02-19,55.8607
2021-02-18,55.6426
2021-02-17,56.0266
2021-02-16,56.4833
2021-02-12,56.4683
2021-02-11,56.5719
2021-02-10,56.3269
2021-02-09,56.3799
2021-02-08,56.5398
2021-02-05,56.4623
2021-02-04,56.2026
2021-02-03,56.3209
2021-02-02,55.7210
2021-02-01,55.2078
2021-01-29,55.3239
2021-01-28,55.1993
2021-01-27,54.5777
2021-01-26,55.1498
2021-01-25,55.4455
2021-01-22,55.5229
2021-01-21,55.3309
2021-01-20,54.8498
2021-01-19,54.4599
2021-01-15,54.5662
2021-01-14,54.8999
2021-01-13,54.6175
2021-01-12,54.6853
2021-01-11,54.8747
2021-01-08,54.7700
2021-01-07,54.4051
2021-01-06,54.7741
2021-01-05,55.0124
2021-01-04,56.2113
2020-12-31,55.9040
2020-12-30,56.0542
2020-12-29,56.0357
2020-12-28,56.5403
2020-12-24,56.3044
2020-12-23,56.5547
2020-12-22,56.2202
2020-12-21,56.5105
2020-12-18,56.5284
2020-12-17,56.2529
2020-12-16,55.7407
2020-12-15,55.7111
2020-12-14,55.9665
2020-12-11,55.9569
2020-12-10,55.5943
2020-12-09,56.3017
2020-12-08,56.0647
2020-12-07,55.8141
2020-12-04,55.7133
2020-12-03,55.8018
2020-12-02,55.9188
2020-12-01,56.1244
2020-11-30,55.9395
2020-11-27,55.6606
2020-11-25,55.5984
2020-11-24,55.7426
2020-11-23,55.6621
2020-11-20,55.5237
2020-11-19,55.2944
2020-11-18,55.4114
2020-11-17,55.2182
2020-11-16,54.9850
2020-11-13,55.5255
2020-11-12,55.8682
2020-11-11,55.0338
2020-11-10,55.1044
2020-11-09,55.6552
2020-11-06,56.4456
2020-11-05,56.2522
2020-11-04,55.7187
2020-11-03,54.7890
2020-11-02,55.6629
2020-10-30,55.8760
2020-10-29,55.6350
2020-10-28,55.3053
2020-10-27,56.2087
2020-10-26,56.5970
2020-10-23,56.3064
2020-10-22,56.4164
2020-10-21,56.7111
2020-10-20,56.8942
2020-10-19,57.0400
2020-10-16,56.9670
2020-10-15,56.4952
2020-10-14,56.9406
2020-10-13,56.8283
2020-10-12,56.7330
2020-10-09,56.4100
2020-10-08,56.4705
2020-10-07,56.2316
2020-10-06,56.3305
2020-10-05,56.1885
2020-10-02,55.6946
2020-10-01,56.1562
2020-09-30,55.9628
2020-09-29,55.9911
2020-09-28,56.0019
2020-09-25,55.4205
2020-09-24,55.0828
2020-09-23,55.5466
2020-09-22,55.4049
2020-09-21,54.7663
2020-09-18,55.0701
2020-09-17,54.7824
2020-09-16,56.0839
2020-09-15,55.6326
2020-09-14,55.2242
2020-09-11,55.4914
2020-09-10,55.6368
2020-09-09,55.3289
2020-09-08,54.9061
2020-09-04,56.0407
2020-09-03,56.8952
2020-09-02,57.5849
2020-09-01,57.0671
2020-08-31,57.2177
2020-08-28,57.1050
2020-08-27,57.1050
2020-08-26,56.4058
2020-08-25,55.8689
2020-08-24,56.0084
2020-08-21,55.9987
2020-08-20,55.3704
2020-08-19,55.4876
2020-08-18,55.6566
2020-08-17,55.4847
2020-08-14,55.5471
2020-08-13,55.1656
2020-08-12,55.0662
2020-08-11,55.4806
2020-08-10,55.3386
2020-08-07,55.4105
2020-08-06,55.6734
2020-08-05,55.7690
2020-08-04,55.6768
2020-08-03,55.9600
2020-07-31,55.7206
2020-07-30,55.5682
2020-07-29,56.0108
2020-07-28,55.7412
2020-07-27,55.5622
2020-07-24,55.2119
2020-07-23,56.1555
2020-07-22,56.1161
2020-07-21,56.4480
2020-07-20,55.6453
2020-07-17,55.3042
2020-07-16,55.3184
2020-07-15,55.6312
2020-07-14,54.7785
2020-07-13,55.9470
2020-07-10,56.0183
2020-07-09,56.0895
2020-07-08,55.6711
2020-07-07,55.6576
2020-07-06,55.7915
2020-07-02,55.8864
2020-07-01,55.2899
2020-06-30,54.8899
2020-06-29,55.1988
2020-06-26,55.2152
2020-06-25,54.8294
2020-06-24,55.2067
2020-06-23,55.5946
2020-06-22,55.1529
2020-06-19,55.6202
2020-06-18,55.4678
2020-06-17,55.3818
2020-06-16,55.3815
2020-06-15,54.5396
2020-06-12,54.9857
2020-06-11,55.2822
2020-06-10,55.2246
2020-06-09,55.1721
2020-06-08,55.0023
2020-06-05,54.3540
2020-06-04,55.1015
2020-06-03,55.3089
2020-06-02,55.0922
2020-06-01,55.1215
2020-05-29,54.9790
2020-05-28,54.5300
2020-05-27,54.9145
2020-05-26,55.7935
2020-05-22,55.5157
2020-05-21,55.5882
2020-05-20,55.5679
2020-05-19,54.9771
2020-05-18,55.1230
2020-05-15,54.6219
2020-05-14,54.3495
2020-05-13,54.7034
2020-05-12,55.5974
2020-05-11,55.2306
2020-05-08,55.6818
2020-05-07,55.0719
2020-05-06,55.3573
2020-05-05,54.7542
2020-05-04,53.7565
2020-05-01,54.0378
2020-04-30,53.4174
2020-04-29,52.2362
2020-04-28,52.8043
2020-04-27,52.5630
2020-04-24,52.0997
